ID,Var_ID,Name,Description,ord
SCCS94-4,SCCS94,Contributions of free citizens,Contributions of free citizens,4
SCCS94-5,SCCS94,Large land-holdings,Large land-holdings,5
SCCS94-6,SCCS94,Political Office,Political Office,6
SCCS94-7,SCCS94,Foreign Commerce,Foreign Commerce,7
SCCS94-8,SCCS94,Capitalistic enterprises,Capitalistic enterprises,8
SCCS94-9,SCCS94,Priestly services,Priestly services,9
SCCS94-NA,SCCS94,NA,Missing data,99
SCCS940-1,SCCS940,No one is thought to be endangered during this period,No one is thought to be endangered during this period,1
SCCS940-2,SCCS940,Only the menstruating woman is endangered,Only the menstruating woman is endangered,2
SCCS940-4,SCCS940,The woman endagers men.,"The woman endangers men. If both 3 & 4, code as 4",4
SCCS940-5,SCCS940,The woman endangers other womeen and/or children,"The woman endangers other women and/or children, e.g., the fertility of other women, newborn children",5
SCCS940-6,SCCS940,The woman endangers anyone with whom she comes in contact,The woman endangers anyone with whom she comes in contact,6
SCCS940-7,SCCS940,The woman endangers her social group,"The woman endangers her social group, e.g., the fertility of the crops, the response of the supernatural to them, harm to an important social functionary",7
SCCS940-NA,SCCS940,NA,Missing data,99
SCCS941-0,SCCS941,0,"Some information, but insufficient to code",0
SCCS941-1,SCCS941,No modification is reported,No modification is reported,1
SCCS941-2,SCCS941,She modifies usual garments she wears ex.loosefitting clothe,"She modifies the usual garments she wears and/or the usual care of her body, e.g., she wears more loosefitting garments, wears amulets to ward off evil spirits, pays special attention to cleanliness, etc",2
SCCS941-3,SCCS941,She modifies the use of her sensory apparatus,"She modifies the use of her sensory apparatus, e.g., she avoids hearing, seeing, or touching certain things",3
SCCS941-4,SCCS941,She modifies her diet ex.avoid eating certain foods,"She modifies her diet, e.g., she avoids eating certain foods",4
SCCS941-5,SCCS941,She modifies her usual domestic or econimic duties,"She modifies her usual domestic or economic duties, e.g., she does not cook she has someone else care for the children",5
SCCS941-6,SCCS941,She modifies her usual mobility,"She modifies her suaul mobility, e.g., she should not leave the settlement, she avoids certain places",6
SCCS941-7,SCCS941,She modifies her usual social relations,"Her usual social relations and/or living arrangements are modifies, e.g., she may not sleep where she usually does, she cannot be near certain people, she must not behave in the usual manner",7
SCCS941-8,SCCS941,She modifiies her participation on social groups & activitie,"She modifies her participation in social groups and activities, e.g., religious events",8
SCCS941-NA,SCCS941,NA,Missing data,99
SCCS942-1,SCCS942,They are to prevent harm to the baby,They are to prevent harm to the baby,1
SCCS942-2,SCCS942,They are to prevent harm to the mother ex difficult delivery,"They are to prevent harm to the mother, e.g, illness, difficult delivery",2
SCCS942-3,SCCS942,They are to prevent harm to the baby adn the mother,"They are to prevent harm to the baby and the mother, e.g., miscarriage, attacks from the spirits, etc",3
SCCS942-4,SCCS942,They are to prevent harm to anyone she comes in contact with,"They are to prevent harm to anyone with whom she comes in contact and/or the social group of which she is a part, e.g., to prevent failure of the crops, to prevent an epidemic",4
SCCS942-NA,SCCS942,NA,Missing data,99
SCCS943-1,SCCS943,No special place is prepared for the birth of the child,No special place is prepared for the birth of the child; the woman gives birth wherever she happens to be,1
SCCS943-2,SCCS943,The woman gives birth in her place of residence,"The woman gives birth in the dwelling where she usually resides, but no special partitions are set up",2
SCCS943-3,SCCS943,The woman gives birth in her residence but in a special room,The woman gives birth in the dwelling where she usually resides but in a partitioned or otherwise demarcated area or room,3
SCCS943-4,SCCS943,The woman gives birth in a area near her residence,"The woman gives birth in an area near the dwelling where she usually resides, e.g., under the dwelling, in a lean-to near the dwelling",4
SCCS943-5,SCCS943,The woman does not give birth in any special dwelling,"The woman does not give birth in a special dwelling but in a place outside of the area where most social activity occurs, e.g., on the fringes or outside of the dwelling area",5
SCCS943-6,SCCS943,She gives birth in a structure constructed for the purpose,"The woman gives birth in a structure explicitly constructed for the purpose, e.g., a birth hut",6
SCCS943-7,SCCS943,The woman gives birth at an affinal relative,The woman does not give birth in her usual residence but in the dwelling of an affinal relative,7
SCCS943-8,SCCS943,The woman gives birth at a consanguineal relative,The woman does not give birth in her usual residence but in the dwelling of a consanguineal relative,8
SCCS943-NA,SCCS943,NA,Missing data,99
SCCS944-1,SCCS944,Temporary matrilocality,Temporary matrilocality,1
SCCS944-2,SCCS944,Permanent matrilocality,Permanent matrilocality,2
SCCS944-3,SCCS944,Ambilicality,Ambilocality,3
SCCS944-4,SCCS944,Neolocality,Neolocality,4
SCCS944-5,SCCS944,Patrilocality,Patrilocality,5
SCCS944-NA,SCCS944,NA,Missing data,99
SCCS945-1,SCCS945,Restrictions are on her to promote safety for the child,"Restrictions are imposed on her to promote the well-being of her child, e.g., she is cared for so that she can produce milk for the baby",1
SCCS945-2,SCCS945,Restrictions are imposed on her to prevent harm to her care,"Restrictions are imposed on her to prevent harm to her and/or to promote her well-being, e.g., other people prepare and bring her food, she does not work, she is indulged",2
SCCS945-3,SCCS945,Restrictions are imposed to prevent harm to her & her baby,Restrictions are imposed to prevent harm to her and her baby,3
SCCS945-4,SCCS945,Restrictions are imposed to prevent harm to those around her,Restrictions are imposed on her to prevent harm to those with whom she comes in contact and/or to prevent harm to her social group,4
SCCS945-NA,SCCS945,NA,Missing data,99
SCCS946-0,SCCS946,0,"Some information, but insufficient to code",0
SCCS946-1,SCCS946,0-7 days,0-7 days,1
SCCS946-2,SCCS946,8-14days,8-14 days,2
SCCS946-3,SCCS946,15-30 days,15-30 days,3
SCCS946-4,SCCS946,31-60 days,31-60 days,4
SCCS946-5,SCCS946,more than two months,more than two months,5
SCCS946-NA,SCCS946,NA,Missing data,99
SCCS947-1,SCCS947,There is no celebration for the mother or child after birth,There is no celebratin for the mother or child after birth,1
SCCS947-2,SCCS947,"There is no celebration after birth, offer congratulations","There is no celebration after birth, but people do come to visit, offer congratulations, etc",2
SCCS947-3,SCCS947,"There is a minor celebration after birth, small meal, drinks","There is a minor celebration after the birth, e.g, a small meal, a few drinks, etc",3
SCCS947-4,SCCS947,"There is moderate amont of celebration after birth, feast","There is a moderate amount of celebration after the birth, e.g., a feast, dancing",4
SCCS947-5,SCCS947,There is an elaborate celebration after the birth,"There is an elaborate celebration after the birth, e.g., elaborate feasting, dancing, many rites performed",5
SCCS947-NA,SCCS947,NA,Missing data,99
SCCS948-0,SCCS948,0,"Some information, but insufficient to code",0
SCCS948-1,SCCS948,Immediately or a few days after delivery,Immediately or a few days after delivery,1
SCCS948-2,SCCS948,After the mother comes out of confinement,After the mother comes out of confinement,2
SCCS948-3,SCCS948,When the baby is named or baptized,When the baby is named or baptized,3
SCCS948-4,SCCS948,When the baby and mother come out of confinement,When the baby and mother come out of confinement,4
SCCS948-5,SCCS948,Other,Other,5
SCCS948-NA,SCCS948,NA,Missing data,99
SCCS949-1,SCCS949,No one is involved in a celebration,No one is involved in a celebration,1
SCCS949-2,SCCS949,The husband's family,The husbands family,2
SCCS949-3,SCCS949,Friends and neighbors,Friends and neighbors,3
SCCS949-4,SCCS949,The wife's kin unit,The wifes kin unit,4
SCCS949-5,SCCS949,"Friends of the H and W and ""relatives""",Friends of the H and W and relatives,5
SCCS949-6,SCCS949,The W's and H's kin units of a group more extensive than fam,The wifes and husbands kin units or relatives of a group more extensive than the family,6
SCCS949-7,SCCS949,"Community or large social, group which the H and W belong","The community or large social, group to which the H and W belong",7
SCCS949-NA,SCCS949,NA,Missing data,99
SCCS95-1,SCCS95,Warfare wealth,Warfare wealth,1
SCCS95-2,SCCS95,Tribute or taxes,Tribute or taxes,2
SCCS95-3,SCCS95,Slaves,Slaves,3
SCCS95-5,SCCS95,Large land-holdings,Large land-holdings,5
SCCS95-6,SCCS95,Political Office,Political Office,6
SCCS95-7,SCCS95,Foreign Commerce,Foreign Commerce,7
SCCS95-8,SCCS95,Capitalistic enterprises,Capitalistic enterprises,8
SCCS95-9,SCCS95,Priestly services,Priestly services,9
SCCS95-NA,SCCS95,NA,Missing data,99
SCCS950-1,SCCS950,"They want very few children, regardless of sex","They want very few children, regardless of sex",1
SCCS950-2,SCCS950,They prefer to have males ranther than females,"They prefer to have males rather than females, regardless of sex",2
SCCS950-3,SCCS950,"They prefer to have females rather than males, regardless #","They prefer to have females rather than males, regardless of number",3
SCCS950-4,SCCS950,"Either sex is acceptable,  healthy child wanted","Either sex is acceptable, e.g., the father wants a boy, the mother wants a girl, or they dont care as long as the child is healthy",4
SCCS950-5,SCCS950,"They prefer a large number of children, regardless of sex","They prefer a large number of children, regardless of their sex",5
SCCS950-NA,SCCS950,NA,Missing data,99
SCCS951-2,SCCS951,Barrenness is regarded as an unfortunate physical condition,Barrenness is regarded as an unfortunate physical condition that has befallen a woman through no fault of her own,2
SCCS951-3,SCCS951,Barrenness is regarded as the fault of others who has malice,"Barrenness is regarded as the fault of others who bear malice towards the woman, e.g., witches",3
SCCS951-4,SCCS951,Barrenness is regarded as the fault of other who break taboo,Barrenness is regarded as the fault of others who break taboos that have ramifications for her fertility,4
SCCS951-5,SCCS951,Barenness is regarded as the fault of supernatural forces,Barrenness is regarded as the fault of supernatural forces or supernatural beings who are generally malevolent,5
SCCS951-6,SCCS951,Barrenness is regarded as fault to the woman being punished,Barrenness is regarded as the fault of the woman who is being punished for committing some offense which is not sexual in nature,6
SCCS951-7,SCCS951,Barrenness is regarded as a punishment tto a woman,"Barrenness is regarded as punishment to a woman who has committed some sexual offense, e.g., adultery, incest",7
SCCS951-NA,SCCS951,NA,Missing data,99
SCCS952-1,SCCS952,No penalties are reported,No penalties are reported,1
SCCS952-2,SCCS952,Remedies are actively sought to correct the condition,"Remedies are actively sought to correct the condition, e.g., amulets, potions, ceremonies",2
SCCS952-3,SCCS952,Provision is made for a child by adoption for fosterage,Provision is made for a child by adoption for fosterage,3
SCCS952-4,SCCS952,"Provision tis made for a child, H takind 2nd wife",Provision is made for a child by the husband taking an additional wife to bear children or by the wife getting another woman to bear children for her husband,4
SCCS952-5,SCCS952,The woman's husband can or does divorce her,The womans husband can or does divorce her,5
SCCS952-6,SCCS952,The woman is ostracized b/c she has no children,"The woman is ostracized because she has no children, e.g., jokes are made about her. She is given a subsidiary role in domestic tasks",6
SCCS952-NA,SCCS952,NA,Missing data,99
SCCS953-1,SCCS953,No contraception is known about or used,No contraception is known about or used,1
SCCS953-2,SCCS953,"Contraception is present, but there is no info on the method","Contraception is present, but there is no information on the method",2
SCCS953-3,SCCS953,There is a rudimentary form of contraception,"There is a rudimentary form of contraception, e.g., abstention when the woman is thought most likely to conceive, coitus interruptus",3
SCCS953-4,SCCS953,Contraception is present by implication,"Contraception is present by implication, e.g., a long post-partum sex taboos or abstention while nursing",4
SCCS953-5,SCCS953,There is a long post-partum sex taboos & rudimentary contra.,There is a long post-partum sex taboos and rudimentary contraception,5
SCCS953-6,SCCS953,There is a long post-partum sex taboos & the woman practice,There is a long post-partum sex taboos and the woman practices some intentional form of contraception,6
SCCS953-7,SCCS953,The woman is primarily responsible for contraception,"The woman is primarily responsible for contraception, e.g., she has knowledge of rites she can perform to prevent offspring or she has knowledge of rites she can perform to prevent offspring or she swallows a drug",7
SCCS953-NA,SCCS953,NA,Missing data,99
SCCS954-1,SCCS954,Occurs but no data on Frequency,"Abortions occur, but there is no information on frequency",1
SCCS954-2,SCCS954,Permit & Frequent,Abortions are permitted and occur frequently,2
SCCS954-4,SCCS954,Disapprov & Occur,"Abortions are disapproved of but do occur. If they are infrequent and there is no information on approval, code in this category",4
SCCS954-5,SCCS954,Disapprov & Rare,Abortions are strongly disapproved of and occur rarely or never,5
SCCS954-NA,SCCS954,NA,Missing data,99
SCCS955-1,SCCS955,No Abortions,No abortions,1
SCCS955-2,SCCS955,Concern for Mother,"Concern for the psychological or pgysical state of the mother, e.g., she does not want more children, she is concerned about her beauty, or she does not want to lose her husband",2
SCCS955-3,SCCS955,Revenge on Husband,"Revenge, e.g., the woman is angry with her husband",3
SCCS955-4,SCCS955,Concern for Child,"Concern for the childs welfare, e.g., the mother is nursing another which would leave no milk for another, or the couple cannot afford more children",4
SCCS955-5,SCCS955,Out of Wedlock,The child was conceived out of wedlock,5
SCCS955-6,SCCS955,Illicit Relationship,"The child was conceived in an illicit sexual relationship, e.g., adulterous, incestuous, or with a man of the wrong social class or ethnic group",6
SCCS955-7,SCCS955,Other,Other,7
SCCS955-NA,SCCS955,NA,Missing data,99
SCCS956-1,SCCS956,Occurs but no data,"Infanticide occurs, but there is no information on frequency",1
SCCS956-2,SCCS956,Premit & Frequent,Infanticide is permitted and occurs frequently,2
SCCS956-3,SCCS956,Permit & Infrequent,Infanticide is permitted and occurs infrequently,3
SCCS956-4,SCCS956,Disapprov & Occurs,"Infanticide is disapproved of but does occur. If it occurs, and there is no information on approval, code here",4
SCCS956-5,SCCS956,Disapprov & no Occur,Infanticide is disapproved and does not occur,5
SCCS956-NA,SCCS956,NA,Missing data,99
SCCS957-1,SCCS957,No Infanticide,No infanticide,1
SCCS957-2,SCCS957,Mother's Welfare,"The mothers welfare, e.g., she does not want more children, she is afraid of losing her charms, etc",2
